utt_id,label,method,topk_frac,silence_overlap_frac,silence_frac_in_signal,overlap_over_chance
LA_E_4492744,0,integrated_gradients,0.2,0.00108359133126935,0.09510835913312693,0.011393229166666668
LA_E_8488709,1,occlusion,0.05,0.1238390092879257,0.38179566563467493,0.3243593902043464
LA_E_8488709,1,occlusion,0.1,0.2476780185758514,0.38179566563467493,0.6487187804086928
LA_E_8488709,1,occlusion,0.2,0.18575851393188855,0.38179566563467493,0.4865390853065196
LA_E_8488709,1,integrated_gradients,0.05,0.04953560371517028,0.38179566563467493,0.12974375608173858
LA_E_8488709,1,integrated_gradients,0.1,0.0696594427244582,0.38179566563467493,0.18245215698994485
LA_E_8488709,1,integrated_gradients,0.2,0.10023219814241487,0.38179566563467493,0.26252838144664287
LA_E_8732746,1,occlusion,0.05,0.0,0.5957894736842105,0.0
LA_E_8732746,1,occlusion,0.1,0.0,0.5957894736842105,0.0
LA_E_8732746,1,occlusion,0.2,0.0,0.5957894736842105,0.0
LA_E_8732746,1,integrated_gradients,0.05,0.0,0.5957894736842105,0.0
LA_E_8732746,1,integrated_gradients,0.1,0.0007739938080495357,0.5957894736842105,0.0012991062149241323
LA_E_8732746,1,integrated_gradients,0.2,0.0315015479876161,0.5957894736842105,0.05287362294741218
LA_E_4579986,0,occlusion,0.05,0.0,0.0,
LA_E_4579986,0,occlusion,0.1,0.0,0.0,
LA_E_4579986,0,occlusion,0.2,0.0,0.0,
LA_E_4579986,0,integrated_gradients,0.05,0.0,0.0,
LA_E_4579986,0,integrated_gradients,0.1,0.0,0.0,
LA_E_4579986,0,integrated_gradients,0.2,0.0,0.0,
LA_E_9999235,1,occlusion,0.05,0.0,0.5165325077399381,0.0
LA_E_9999235,1,occlusion,0.1,0.0,0.5165325077399381,0.0
LA_E_9999235,1,occlusion,0.2,0.0,0.5165325077399381,0.0
LA_E_9999235,1,integrated_gradients,0.05,0.04860681114551084,0.5165325077399381,0.0941021337808679
LA_E_9999235,1,integrated_gradients,0.1,0.06625386996904024,0.5165325077399381,0.12826660273315751
LA_E_9999235,1,integrated_gradients,0.2,0.11873065015479876,0.5165325077399381,0.2298609446175977
LA_E_1145965,1,occlusion,0.05,0.0,0.31046439628482975,0.0
LA_E_1145965,1,occlusion,0.1,0.0,0.31046439628482975,0.0
LA_E_1145965,1,occlusion,0.2,0.0,0.31046439628482975,0.0
LA_E_1145965,1,integrated_gradients,0.05,0.0018575851393188853,0.31046439628482975,0.005983246908655763
LA_E_1145965,1,integrated_gradients,0.1,0.005727554179566563,0.31046439628482975,0.018448344635021936
LA_E_1145965,1,integrated_gradients,0.2,0.043343653250773995,0.31046439628482975,0.13960909453530115
LA_E_6237192,0,occlusion,0.05,0.0,0.1426625386996904,0.0
LA_E_6237192,0,occlusion,0.1,0.0,0.1426625386996904,0.0
LA_E_6237192,0,occlusion,0.2,0.0,0.1426625386996904,0.0
LA_E_6237192,0,integrated_gradients,0.05,0.00030959752321981426,0.1426625386996904,0.002170138888888889
LA_E_6237192,0,integrated_gradients,0.1,0.00108359133126935,0.1426625386996904,0.007595486111111112
LA_E_6237192,0,integrated_gradients,0.2,0.004798761609907121,0.1426625386996904,0.03363715277777778
LA_E_4501492,0,occlusion,0.05,0.0,0.2391331269349845,0.0
