utt_id,label,method,window_ms,topk_frac,comprehensiveness,sufficiency
LA_E_9136344,1,occlusion,100.0,0.1,1.919764518737793,-1.551833152770996
LA_E_9136344,1,occlusion,100.0,0.2,4.692108988761902,-1.1365793943405151
LA_E_9136344,1,integrated_gradients,,0.05,3.160097599029541,-2.9159350395202637
LA_E_9136344,1,integrated_gradients,,0.1,6.994857132434845,-2.6113884449005127
LA_E_9136344,1,integrated_gradients,,0.2,9.100226163864136,-0.6921302676200867
LA_E_8062708,0,occlusion,20.0,0.05,-1.2499947547912598,-1.5746959447860718
LA_E_8062708,0,occlusion,20.0,0.1,-0.956085205078125,-5.878653049468994
LA_E_8062708,0,occlusion,20.0,0.2,-1.0211200714111328,-6.098603248596191
LA_E_8062708,0,occlusion,50.0,0.05,-1.8012802600860596,-1.5569154024124146
LA_E_8062708,0,occlusion,50.0,0.1,-0.31434011459350586,-5.911126136779785
LA_E_8062708,0,occlusion,50.0,0.2,-0.014752388000488281,-6.049746513366699
LA_E_8062708,0,occlusion,100.0,0.05,-1.1554856300354004,-1.4409642219543457
LA_E_8062708,0,occlusion,100.0,0.1,-0.9814567565917969,-0.502033531665802
LA_E_8062708,0,occlusion,100.0,0.2,0.3581976890563965,-5.913902759552002
LA_E_8062708,0,integrated_gradients,,0.05,0.46409082412719727,-6.275991439819336
LA_E_8062708,0,integrated_gradients,,0.1,0.5912947654724121,-6.255436420440674
LA_E_8062708,0,integrated_gradients,,0.2,0.5792293548583984,-6.220641613006592
LA_E_9706910,0,occlusion,20.0,0.05,-1.3628668785095215,-5.974432468414307
LA_E_9706910,0,occlusion,20.0,0.1,-0.06436681747436523,-6.095379829406738
LA_E_9706910,0,occlusion,20.0,0.2,0.540583610534668,-6.158315658569336
LA_E_9706910,0,occlusion,50.0,0.05,0.1378951072692871,-3.0199882984161377
LA_E_9706910,0,occlusion,50.0,0.1,0.5341219902038574,-5.967991352081299
LA_E_9706910,0,occlusion,50.0,0.2,0.38402414321899414,-6.082632541656494
LA_E_9706910,0,occlusion,100.0,0.05,0.4289088249206543,-5.8560614585876465
LA_E_9706910,0,occlusion,100.0,0.1,0.4636726379394531,-6.037093639373779
LA_E_9706910,0,occlusion,100.0,0.2,0.5035967826843262,-6.06853723526001
LA_E_9706910,0,integrated_gradients,,0.05,0.5463161468505859,-6.148934841156006
LA_E_9706910,0,integrated_gradients,,0.1,0.5656085014343262,-6.236204624176025
LA_E_9706910,0,integrated_gradients,,0.2,0.5415139198303223,-6.237262725830078
LA_E_2076544,0,occlusion,20.0,0.05,0.09824943542480469,-4.155080795288086
LA_E_2076544,0,occlusion,20.0,0.1,0.2838754653930664,-6.090542793273926
LA_E_2076544,0,occlusion,20.0,0.2,0.1714029312133789,-6.286477088928223
LA_E_2076544,0,occlusion,50.0,0.05,0.0687861442565918,-4.108920097351074
LA_E_2076544,0,occlusion,50.0,0.1,0.030534744262695312,-6.183257102966309
LA_E_2076544,0,occlusion,50.0,0.2,0.24348735809326172,-6.189544200897217
LA_E_2076544,0,occlusion,100.0,0.05,0.27832603454589844,-4.196049690246582
LA_E_2076544,0,occlusion,100.0,0.1,0.1395735740661621,-5.981727123260498
LA_E_2076544,0,occlusion,100.0,0.2,0.28423500061035156,-6.099835395812988
LA_E_2076544,0,integrated_gradients,,0.05,0.21101856231689453,-5.36550760269165
LA_E_2076544,0,integrated_gradients,,0.1,0.11639213562011719,-6.206324577331543
LA_E_2076544,0,integrated_gradients,,0.2,0.14049959182739258,-6.308413982391357
