sample_key,pair_id,analysis_cluster,label,path,duration_s,content_fraction,ig_delta,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
72_hindi_real_0072,72,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0072.wav,3.096,0.766811145510836,-3.082792403018299,0.903335633555997,0.09534435660921561,0.0013200098347874779,0.9981241822242737,0.0018758416408672929,0.6829721362229102,0.9127797638704576,12.856714203914215,0.2697654006769812,0.674332193563199,0.8789057413335274
725_hindi_real_0725,725,f4acf13791d1ffc57965afc160c66ab08985a745fc07997aced0be646a308c8b8c3f851c7143204d02449b094fd7811bc980a05b337acdadb7e2a83dd9c9c2bb,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0725.wav,4.968,1.0,-0.7466265634710059,0.9488621945830847,0.04329233032726125,0.007845475089654122,0.9991037845611572,0.0008962327265180647,0.2853250773993808,0.7986290782674941,14.0144468474359,0.18055833761246032,0.45801088891099556,0.6405129142199313
726_hindi_real_0726,726,aaf6b52267451edd43f92433e040803b7c695022ac637484427c841d61dddefbc79acf6b684ebc2769e18c649d9b7a520a0041ecb7898d3f7e49d804f477a3ac,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0726.wav,3.132,0.7757275541795666,0.6628234641783237,0.881044890197189,0.10828704848519455,0.010668061317616393,1.0,0.0,0.0,0.7828666386129208,14.050344776756983,0.19817132682615338,0.49291003292395197,0.6657317694359921
76_hindi_real_0076,76,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0076.wav,4.056,1.0,0.5835501022996432,0.7179827334182656,0.20631413069719964,0.07570313588453467,0.986059308052063,0.013940633274614811,0.10303405572755418,0.738570721634052,14.382660872787678,0.1563913409285174,0.413049882775944,0.5846654168443879
772_hindi_real_0772,772,4f7f65a3c1d0ad3bc8c1b1b9d1f99a33e4785aac4a57bf5803876af5b7bd8c4d96f9ce70fa5d287f0aa26fa4aa86e8572fa595a5554dc71ae32d82496237da62,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0772.wav,3.864,0.9570278637770898,1.7225009652237766,0.9362326955046459,0.053262408766568424,0.010504895728785614,0.9914080500602722,0.008591907098889351,0.4452012383900929,0.7953600874542757,14.074230754391527,0.15971670877722288,0.43647916348663096,0.626737017886638
777_hindi_real_0777,777,6ebad08c5960e5ac3ec20197f173828d6da580b660c01794cdd4270089cdd590b3d512277ba38e372e860e7e9e9d9621fbeec2edd3ab07dcfe713a646c246543,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0777.wav,4.968,1.0,-0.4605759152113027,0.9545731399508561,0.03600715640654397,0.00941970364259982,0.9921442270278931,0.00785579439252615,0.3263157894736842,0.7815455284667685,14.164630570836716,0.15476597207483236,0.4251892230511631,0.611939754042121
782_hindi_real_0782,782,ef72dad515c406393c07ffac9b57e6cd1e83073c82a001d49ea19a30fd9976d0d50d4c5cffcfdbec8ea222c152695775d85c227194f2e56516531e1c8e76ff70,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0782.wav,3.312,0.8203095975232199,5.964859694500379,0.8450936973490996,0.12044931622824057,0.034456986422659854,0.9719035625457764,0.028096504509449005,0.6829721362229102,0.8797724446324751,13.265962455406449,0.2501864730724483,0.6067563161236947,0.8023760761238541
797_hindi_real_0797,797,a3c9eb18e51d74ec5fbf9ca9ca1d5edf24c691d0f685ef2ffc8689d107710a300eec2172a79cc039b119ebc451ab794cb8519ce2d3c37209c7f24649089a7fc2,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0797.wav,3.24,0.8024767801857586,-4.614728762832352,0.8767864827405984,0.11948728576913346,0.0037262314902680787,0.9993255734443665,0.0006743869162164629,0.05746130030959752,0.8747137500619211,13.139582390675567,0.31694802415816203,0.6649468142599887,0.8182218230561539
802_hindi_real_0802,802,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0802.wav,3.816,0.945139318885449,4.432156928735864,0.9459119764907145,0.022195637107870394,0.03189238640141504,0.9899330139160156,0.010066904127597809,0.4452012383900929,0.8229894271462683,13.84443708637372,0.19114047119680955,0.4897075141423952,0.68131966895572
83_hindi_real_0083,83,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0083.wav,4.824,1.0,0.2015132634830534,0.9479988537034423,0.04904951250475643,0.00295163379180118,0.9611676931381226,0.038832325488328934,0.19021671826625386,0.714218072342852,14.556839626205795,0.12472997397491024,0.35860842170731017,0.5326332211558569
830_hindi_real_0830,830,32bf5ca000a1d646bb2e636e32c4bd507750c204271ab585b1e9fab7d08103c7e07825bdb376119fdef205be82f6e81766655dd5590cc21ec598b79a5c18e45f,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0830.wav,6.048,1.0,-6.700795241021355,0.9090066999288693,0.054089354373901104,0.03690394569722967,0.9953604936599731,0.00463953847065568,0.2773993808049536,0.8041204609442214,13.960129585936576,0.19169174062305408,0.4774134717621308,0.6596685005428581
836_hindi_real_0836,836,e13c23ee2d8500b3cffa2cdf67ef9d827331c36238411c839fe39b077736953b55de43cff6bb2d96066fb6660cc6542db53e3e5abe00c2cb8d79cf3bc38b22fb,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0836.wav,7.344,1.0,0.4412173064138258,0.8605954374050321,0.09019519109499376,0.049209371499974265,0.9763832092285156,0.02361675724387169,0.07925696594427245,0.7640952559009504,14.158735513928779,0.19807481695104212,0.4595143776619201,0.6227096505785734
839_hindi_real_0839,839,345ead41094d4bf4aae58398d87ab219b6ffd948dd640a1a2a4da43e2522343c539d11a27052a9cca1014b590e440971db0710852df02639dc9f3d304469aaca,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0839.wav,2.988,0.7400619195046441,-5.1274318072918526,0.9184103284705769,0.07515120025720048,0.006438471272222579,0.9978936910629272,0.0021065156906843185,0.22489164086687308,0.7522818417130279,14.305290485970446,0.16160624490315267,0.4124447319070381,0.5830336104217095
